# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Mar 19 12:50:06 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia DR2 + Tycho2 + 2MASS (all Vegamags, Gaia passbands from Weiler 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag  B_Tmag  V_Tmag  Jmag    Hmag    Ksmag
0.01471 0.00000 6.60206 1.3999999762 2.5299651623    1.400  0.211  3.6921  4.094    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.72e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.243 4.241 4.736 4.773 3.591 5.705 4.650 2.829 2.331 2.252
0.01471 0.00000 6.60206 1.4500000477 2.5346016884    1.450  0.251  3.6972  4.089    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.05e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.143 4.127 4.607 4.644 3.490 5.547 4.519 2.747 2.264 2.188
0.01471 0.00000 6.60206 1.5000000000 2.5388846397    1.500  0.287  3.7021  4.087    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.19e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.052 4.022 4.489 4.525 3.397 5.402 4.401 2.673 2.205 2.131
0.01471 0.00000 6.60206 1.5089650154 2.5396180153    1.509  0.294  3.7029  4.086    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -5e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.035 4.003 4.467 4.504 3.380 5.375 4.379 2.659 2.193 2.120
0.01471 0.00000 6.60206 1.5500000715 2.5428512096    1.550  0.330  3.7073  4.080    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.945 3.903 4.356 4.392 3.290 5.240 4.266 2.585 2.132 2.061
0.01471 0.00000 6.60206 1.5765651464 2.5448415279    1.576  0.350  3.7099  4.077    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.895 3.846 4.292 4.327 3.239 5.162 4.202 2.544 2.098 2.028
0.01471 0.00000 6.60206 1.5977857113 2.5463767052    1.597  0.371  3.7123  4.072    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.842 3.788 4.228 4.263 3.187 5.086 4.138 2.500 2.062 1.993
0.01471 0.00000 6.60206 1.6000000238 2.5465342999    1.600  0.374  3.7126  4.071    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.836 3.782 4.221 4.256 3.181 5.078 4.131 2.495 2.058 1.989
0.01471 0.00000 6.60206 1.6500000954 2.5499615669    1.649  0.419  3.7180  4.060    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.721 3.655 4.082 4.116 3.067 4.911 3.992 2.401 1.979 1.912
0.01471 0.00000 6.60206 1.7000000477 2.5531582832    1.699  0.469  3.7237  4.046    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.597 3.519 3.933 3.966 2.944 4.732 3.842 2.297 1.892 1.827
0.01471 0.00000 6.60206 1.7500000000 2.5561456680    1.749  0.517  3.7291  4.032    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.477 3.389 3.789 3.822 2.826 4.561 3.700 2.199 1.807 1.746
0.01471 0.00000 6.60206 1.7793347836 2.5578088760    1.778  0.549  3.7325  4.021    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.397 3.304 3.696 3.729 2.748 4.451 3.607 2.133 1.750 1.690
0.01471 0.00000 6.60206 1.7999999523 2.5589430332    1.799  0.574  3.7351  4.011    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.334 3.238 3.624 3.656 2.688 4.366 3.536 2.081 1.705 1.646
0.01471 0.00000 6.60206 1.8499999046 2.5615673065    1.849  0.632  3.7411  3.989    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.191 3.085 3.458 3.489 2.548 4.170 3.371 1.961 1.601 1.545
0.01471 0.00000 6.60206 1.8823611736 2.5631804466    1.881  0.674  3.7452  3.971    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.085 2.975 3.339 3.370 2.447 4.033 3.254 1.873 1.523 1.469
0.01471 0.00000 6.60206 1.8999999762 2.5640332699    1.899  0.702  3.7478  3.958    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.016 2.903 3.261 3.291 2.380 3.942 3.176 1.814 1.470 1.417
0.01471 0.00000 6.60206 1.9218595028 2.5650651455    1.921  0.734  3.7508  3.942    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.934 2.818 3.170 3.199 2.302 3.836 3.086 1.745 1.409 1.357
0.01471 0.00000 6.60206 1.9500000477 2.5663545132    1.950  0.781  3.7550  3.919    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.816 2.696 3.038 3.067 2.190 3.683 2.956 1.647 1.322 1.272
0.01471 0.00000 6.60206 1.9852844477 2.5679116249    1.985  0.849  3.7608  3.883    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.648 2.523 2.851 2.878 2.031 3.466 2.771 1.506 1.194 1.147
0.01471 0.00000 6.60206 2.0000000000 2.5685424805    2.000  0.879  3.7635  3.866    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.572 2.444 2.767 2.794 1.959 3.370 2.689 1.441 1.137 1.091
0.01471 0.00000 6.60206 2.0085945129 2.5689060688    2.009  0.897  3.7650  3.856    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.527 2.398 2.717 2.744 1.916 3.313 2.640 1.404 1.103 1.057
0.01471 0.00000 6.60206 2.0360703468 2.5700447559    2.036  0.958  3.7703  3.822    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.375 2.243 2.550 2.576 1.773 3.120 2.476 1.277 0.988 0.945
0.01471 0.00000 6.60206 2.0499999523 2.5706083775    2.050  0.989  3.7731  3.805    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.297 2.163 2.464 2.489 1.701 3.020 2.391 1.212 0.930 0.888
0.01471 0.00000 6.60206 2.0792956352 2.5717658997    2.078  1.055  3.7793  3.770    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.133 1.996 2.283 2.307 1.549 2.807 2.214 1.079 0.812 0.772
0.01471 0.00000 6.60206 2.0999999046 2.5725615025    2.099  1.100  3.7839  3.747    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.019 1.879 2.157 2.180 1.444 2.659 2.090 0.988 0.731 0.693
0.01471 0.00000 6.60206 2.1257867813 2.5735278130    2.125  1.157  3.7902  3.721    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.878 1.736 2.000 2.022 1.316 2.473 1.938 0.878 0.635 0.599
0.01471 0.00000 6.60206 2.1500000954 2.5744106770    2.149  1.210  3.7968  3.700    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.745 1.603 1.852 1.873 1.199 2.295 1.795 0.779 0.551 0.517
0.01471 0.00000 6.60206 2.1509950161 2.5744464397    2.150  1.212  3.7971  3.699    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.740 1.597 1.846 1.867 1.195 2.287 1.789 0.775 0.548 0.514
0.01471 0.00000 6.60206 2.1788504124 2.5754332542    2.177  1.274  3.8064  3.680    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.586 1.442 1.672 1.692 1.064 2.073 1.621 0.670 0.462 0.431
0.01471 0.00000 6.60206 2.1997363567 2.5761544704    2.198  1.320  3.8151  3.672    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.470 1.326 1.539 1.557 0.969 1.904 1.493 0.600 0.410 0.381
0.01471 0.00000 6.60206 2.2000000477 2.5761635303    2.199  1.321  3.8152  3.672    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.468 1.324 1.537 1.555 0.968 1.902 1.491 0.599 0.409 0.380
0.01471 0.00000 6.60206 2.2156150341 2.5766921043    2.214  1.356  3.8232  3.672    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.380 1.236 1.434 1.451 0.899 1.772 1.393 0.552 0.379 0.351
0.01471 0.00000 6.60206 2.2348647118 2.5773322582    2.233  1.400  3.8359  3.683    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.271 1.127 1.304 1.319 0.822 1.601 1.268 0.509 0.362 0.336
0.01471 0.00000 6.60206 2.2500000000 2.5778269768    2.249  1.434  3.8478  3.699    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.185 1.043 1.200 1.214 0.768 1.463 1.170 0.487 0.364 0.339
0.01471 0.00000 6.60206 2.2610094547 2.5781817436    2.260  1.459  3.8573  3.714    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.122 0.983 1.125 1.138 0.731 1.362 1.099 0.476 0.371 0.347
0.01471 0.00000 6.60206 2.2718234062 2.5785264969    2.270  1.484  3.8668  3.729    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.060 0.926 1.052 1.064 0.698 1.266 1.030 0.468 0.380 0.357
0.01471 0.00000 6.60206 2.2822637558 2.5788557529    2.281  1.508  3.8763  3.745    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.001 0.872 0.984 0.995 0.669 1.174 0.966 0.462 0.391 0.370
0.01471 0.00000 6.60206 2.2924160957 2.5791728497    2.291  1.531  3.8857  3.762    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.943 0.821 0.919 0.929 0.643 1.085 0.905 0.459 0.404 0.383
0.01471 0.00000 6.60206 2.2999999523 2.5794074535    2.299  1.548  3.8928  3.775    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.900 0.785 0.872 0.881 0.626 1.021 0.862 0.459 0.415 0.395
0.01471 0.00000 6.60206 2.3028903008 2.5794963837    2.302  1.554  3.8955  3.780    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.884 0.772 0.854 0.863 0.620 0.997 0.846 0.459 0.419 0.399
0.01471 0.00000 6.60206 2.3168456554 2.5799221992    2.316  1.585  3.9090  3.805    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.806 0.712 0.775 0.783 0.595 0.885 0.774 0.465 0.442 0.424
0.01471 0.00000 6.60206 2.3305668831 2.5803353786    2.329  1.615  3.9224  3.832    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.732 0.661 0.707 0.713 0.576 0.786 0.714 0.475 0.468 0.451
0.01471 0.00000 6.60206 2.3441619873 2.5807390213    2.343  1.644  3.9358  3.859    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.661 0.621 0.652 0.656 0.564 0.706 0.667 0.489 0.496 0.481
0.01471 0.00000 6.60206 2.3577754498 2.5811381340    2.357  1.670  3.9491  3.889    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.595 0.594 0.612 0.614 0.561 0.643 0.633 0.510 0.527 0.515
0.01471 0.00000 6.60206 2.3716309071 2.5815386772    2.370  1.695  3.9625  3.920    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.533 0.579 0.586 0.587 0.567 0.599 0.615 0.538 0.564 0.554
0.01471 0.00000 6.60206 2.3861536980 2.5819530487    2.385  1.716  3.9758  3.954    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.479 0.579 0.576 0.576 0.584 0.573 0.611 0.575 0.608 0.601
0.01471 0.00000 6.60206 2.4000000954 2.5823426247    2.399  1.731  3.9874  3.988    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.442 0.591 0.581 0.579 0.610 0.566 0.621 0.617 0.655 0.652
0.01471 0.00000 6.60206 2.4023766518 2.5824089050    2.401  1.734  3.9894  3.995    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.436 0.594 0.582 0.581 0.615 0.565 0.623 0.625 0.664 0.661
0.01471 0.00000 6.60206 2.4106581211 2.5826389790    2.410  1.733  3.9943  4.016    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.437 0.618 0.603 0.601 0.643 0.582 0.646 0.660 0.701 0.699
0.01471 0.00000 6.60206 2.4331307411 2.5832538605    2.432  1.716  4.0033  4.073    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.479 0.702 0.683 0.680 0.735 0.655 0.729 0.764 0.809 0.809
0.01471 0.00000 6.60206 2.4472682476 2.5836343765    2.447  1.691  4.0046  4.106    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.543 0.772 0.752 0.750 0.806 0.726 0.799 0.837 0.882 0.883
0.01471 0.00000 6.60206 2.4589874744 2.5839457512    2.458  1.665  4.0038  4.131    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.608 0.833 0.814 0.812 0.866 0.790 0.860 0.895 0.940 0.941
0.01471 0.00000 6.60206 2.4704487324 2.5842471123    2.470  1.639  4.0021  4.152    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.672 0.889 0.872 0.870 0.921 0.850 0.917 0.948 0.992 0.992
0.01471 0.00000 6.60206 2.4829902649 2.5845730305    2.482  1.614  3.9999  4.170    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 0.735 0.942 0.926 0.924 0.971 0.907 0.969 0.995 1.039 1.038
0.01471 0.00000 6.60206 2.4991254807 2.5849869251    2.499  1.595  3.9983  4.186    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.783 0.983 0.968 0.967 1.010 0.952 1.011 1.032 1.075 1.074
0.01471 0.00000 6.60206 2.5301873684 2.5857667923    2.530  1.586  3.9989  4.203    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.806 1.009 0.994 0.992 1.036 0.978 1.036 1.059 1.102 1.101
0.01471 0.00000 6.60206 2.5590424538 2.5864717960    2.559  1.624  4.0085  4.208    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.710 0.958 0.937 0.934 0.995 0.912 0.984 1.030 1.077 1.078
0.01471 0.00000 6.60206 2.5934300423 2.5872881413    2.593  1.678  4.0227  4.217    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.576 0.892 0.864 0.860 0.941 0.827 0.917 0.994 1.046 1.051
0.01471 0.00000 6.60206 2.5999999046 2.5874414444    2.600  1.689  4.0258  4.219    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.548 0.879 0.849 0.844 0.930 0.810 0.903 0.987 1.040 1.046
0.01471 0.00000 6.60206 2.6056895256 2.5875732899    2.606  1.699  4.0284  4.221    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.524 0.867 0.836 0.832 0.921 0.796 0.892 0.981 1.035 1.042
0.01471 0.00000 6.60206 2.6280877590 2.5880863667    2.628  1.743  4.0415  4.232    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.412 0.821 0.784 0.778 0.884 0.735 0.845 0.960 1.017 1.027
0.01471 0.00000 6.60206 2.6455948353 2.5884804726    2.646  1.780  4.0531  4.245    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.320 0.788 0.746 0.739 0.859 0.691 0.811 0.948 1.009 1.022
0.01471 0.00000 6.60206 2.6605696678 2.5888128281    2.661  1.807  4.0628  4.259    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.251 0.769 0.723 0.715 0.847 0.665 0.792 0.946 1.009 1.025
0.01471 0.00000 6.60206 2.6806225777 2.5892510414    2.681  1.832  4.0733  4.280    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.190 0.763 0.712 0.704 0.847 0.650 0.785 0.957 1.023 1.041
0.01471 0.00000 6.60206 2.7223253250 2.5901389122    2.723  1.838  4.0840  4.323    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.174 0.804 0.749 0.741 0.894 0.685 0.826 1.015 1.084 1.104
0.01471 0.00000 6.60206 2.7551321983 2.5908157825    2.755  1.830  4.0873  4.349    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.194 0.842 0.786 0.777 0.934 0.721 0.864 1.058 1.128 1.149
0.01471 0.00000 6.60206 2.7999999523 2.5917119980    2.800  1.833  4.0894  4.362    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.188 0.847 0.791 0.782 0.941 0.725 0.869 1.067 1.137 1.158
0.01471 0.00000 6.60206 2.8278505802 2.5922517776    2.828  1.840  4.0909  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.170 0.837 0.781 0.771 0.932 0.714 0.859 1.059 1.130 1.151
0.01471 0.00000 6.60206 2.8985085487 2.5935678482    2.899  1.866  4.0957  4.369    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.105 0.798 0.739 0.730 0.895 0.672 0.820 1.027 1.099 1.121
0.01471 0.00000 6.60206 3.0000000000 2.5953342915    3.000  1.923  4.1059  4.368    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.038 0.711 0.648 0.638 0.813 0.577 0.733 0.955 1.029 1.054
0.01471 0.00000 6.60206 3.2000000477 2.5984411240    3.199  2.029  4.1247  4.364    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.304 0.549 0.480 0.468 0.662 0.403 0.571 0.820 0.899 0.926
0.01471 0.00000 6.60206 3.4000000954 2.6011312008    3.398  2.129  4.1420  4.361    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.552 0.398 0.323 0.310 0.520 0.241 0.420 0.694 0.776 0.807
0.01471 0.00000 6.60206 3.5999999046 2.6034805775    3.598  2.222  4.1581  4.357    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.784 0.258 0.177 0.163 0.389 0.091 0.280 0.575 0.661 0.694
0.01471 0.00000 6.60206 3.7999999523 2.6055479050    3.798  2.309  4.1730  4.352    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.004 0.126 0.039 0.025 0.264 -0.051 0.147 0.463 0.551 0.587
0.01471 0.00000 6.60206 4.0000000000 2.6073791981    4.001  2.391  4.1869  4.348    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.208 0.002 -0.089 -0.104 0.148 -0.183 0.024 0.357 0.448 0.487
